RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,SALE_PRICE,BUILDING_AGE,LOG_SALE_PRICE,PREDICTED_PRICE,MARGIN,OPTIMAL_LIST_PRICE
2.0,3144.0,1200000.0,114.0,13.997832114758229,1578467.0,0.060000000000000005,1673175.0
2.0,2520.0,1480000.0,119.0,14.207552645740298,1408546.0,0.060000000000000005,1493058.0
2.0,2840.0,990000.0,104.0,13.805460222110773,1400943.0,0.060000000000000005,1484999.0
2.0,2940.0,1905000.0,104.0,14.459992566542939,1432627.0,0.060000000000000005,1518585.0
2.0,2574.0,1173000.0,69.0,13.975075127635613,1103002.0,0.060000000000000005,1169182.0
2.0,3042.0,4600000.0,74.0,15.341566861459324,1256541.0,0.060000000000000005,1331934.0
2.0,2280.0,1285000.0,99.0,14.066269276311457,1204715.0,0.060000000000000005,1276997.0
2.0,2302.0,1370000.0,99.0,14.130321297804308,1210657.0,0.060000000000000005,1283296.0
2.0,1197.0,900000.0,99.0,13.710150042306449,945570.0,0.05,992848.0
2.0,3001.0,1560000.0,104.0,14.26019637922572,1452306.0,0.060000000000000005,1539444.0
2.0,2192.0,1700000.0,104.0,14.346138809026444,1211939.0,0.060000000000000005,1284655.0
2.0,2280.0,1370000.0,114.0,14.130321297804308,1301116.0,0.060000000000000005,1379183.0
2.0,2520.0,1710000.0,99.0,14.352003928478842,1271145.0,0.060000000000000005,1347414.0
2.0,2392.0,980000.0,109.0,13.795307850646754,1300321.0,0.060000000000000005,1378340.0
2.0,2560.0,600000.0,99.0,13.304684934198283,1282568.0,0.060000000000000005,1359522.0
2.0,2480.0,1550000.0,99.0,14.253765488895429,1259824.0,0.060000000000000005,1335414.0
2.0,2480.0,1615000.0,99.0,14.294845514638894,1259824.0,0.060000000000000005,1335414.0
2.0,2480.0,1765000.0,99.0,14.383661248349535,1259824.0,0.060000000000000005,1335414.0
2.0,2640.0,1031487.0,99.0,13.846512008408693,1305722.0,0.060000000000000005,1384065.0
2.0,2600.0,1620000.0,99.0,14.297936707208567,1294093.0,0.060000000000000005,1371738.0
2.0,2160.0,1460000.0,99.0,14.19394699368452,1172813.0,0.060000000000000005,1243182.0
2.0,1836.0,1250000.0,99.0,14.038654109278484,1090835.0,0.05,1145376.0
2.0,2364.0,1135000.0,119.0,13.94214320889764,1360250.0,0.060000000000000005,1441865.0
2.0,2400.0,200000.0,119.0,12.206072645530174,1371246.0,0.060000000000000005,1453521.0
2.0,2364.0,1180000.0,119.0,13.981024996441848,1360250.0,0.060000000000000005,1441865.0
2.0,2184.0,1255000.0,99.0,14.042646130548022,1179125.0,0.060000000000000005,1249872.0
2.0,2314.0,1275000.0,59.0,14.058456736574664,988633.0,0.060000000000000005,1047951.0
2.0,2230.0,1360000.0,99.0,14.122995257712235,1191318.0,0.060000000000000005,1262797.0
2.0,1060.0,880000.0,99.0,13.687677186454389,917037.0,0.04,953718.0
2.0,1344.0,1300000.0,99.0,14.077874822431765,977173.0,0.05,1026032.0
2.0,2312.0,1180000.0,99.0,13.981024996441848,1213367.0,0.060000000000000005,1286169.0
2.0,2048.0,1320000.0,99.0,14.093142294562554,1143800.0,0.060000000000000005,1212428.0
2.0,3066.0,990000.0,89.0,13.805460222110773,1364393.0,0.060000000000000005,1446257.0
2.0,2449.0,800000.0,125.0,13.592367006650065,1429709.0,0.060000000000000005,1515491.0
2.0,1860.0,1200000.0,125.0,13.997832114758229,1253252.0,0.05,1315915.0
2.0,3638.0,1730000.0,74.0,14.363631966473962,1435706.0,0.060000000000000005,1521848.0
2.0,1788.0,1100000.0,74.0,13.9108207377686,949242.0,0.05,996704.0
2.0,3247.0,1400000.0,99.0,14.151982794585487,1495574.0,0.060000000000000005,1585308.0
2.0,2928.0,1380000.0,99.0,14.137594057133388,1392592.0,0.060000000000000005,1476147.0
2.0,2972.0,924000.0,99.0,13.73646735062382,1406363.0,0.060000000000000005,1490745.0
2.0,1890.0,990000.0,84.0,13.805460222110773,1022285.0,0.05,1073399.0
2.0,2550.0,1384820.0,2.0,14.14108072525862,777887.0,0.07999999999999999,840118.0
2.0,1691.0,1200000.0,94.0,13.997832114758229,1029275.0,0.05,1080738.0
2.0,1908.0,925000.0,89.0,13.737549016494562,1053087.0,0.05,1105741.0
3.0,3042.0,1400000.0,109.0,14.151982794585487,1348601.0,0.060000000000000005,1429517.0
3.0,3042.0,1380000.0,109.0,14.137594057133388,1348601.0,0.060000000000000005,1429517.0
